umbral_ma1,umbral_ma2,retorno_pct,total_trades,capital_final,win_rate,convergencias_detectadas,convergencias_filtradas
0.02702687223325214,0.001423430649316464,-0.5253853217703182,3,994.7461467822968,0.0,136,8
0.02702687223325214,0.0019741828084997846,-0.5253853217703182,3,994.7461467822968,0.0,135,8
0.02702687223325214,0.0027380313633457616,-0.5253853217703182,3,994.7461467822968,0.0,129,8
0.02702687223325214,0.0037974273275948587,-0.3380315258690871,2,996.6196847413091,0.0,121,7
0.02702687223325214,0.0052667235669437385,-0.3380315258690871,2,996.6196847413091,0.0,115,7
0.02702687223325214,0.007304518227125356,-0.2712038949192902,2,997.2879610508071,0.0,104,6
0.02702687223325214,0.010130774067067451,-0.2712038949192902,2,997.2879610508071,0.0,91,6
0.02702687223325214,0.01405056158486125,-0.2821957163791012,2,997.178042836209,0.0,68,4
0.02702687223325214,0.0194869888068805,-0.2060220112643492,2,997.9397798873565,0.0,38,4
0.02702687223325214,0.02702687223325214,-0.022729738679333877,1,999.7727026132067,0.0,15,3
0.02702687223325214,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,9,2
0.02702687223325214,0.051987375614905004,0.0,0,1000.0,0.0,3,1
0.02702687223325214,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.02702687223325214,0.1,0.0,0,1000.0,0.0,1,1
0.03748407873332524,0.00020000000000000004,-0.00425675354795203,1,999.9574324645205,0.0,61,3
0.03748407873332524,0.00027738377130600574,-0.00425675354795203,1,999.9574324645205,0.0,61,3
0.03748407873332524,0.00038470878291971207,-0.00425675354795203,1,999.9574324645205,0.0,61,3
0.03748407873332524,0.0005335598653040656,-0.00425675354795203,1,999.9574324645205,0.0,61,3
0.03748407873332524,0.0007400042382778307,-0.00425675354795203,1,999.9574324645205,0.0,61,3
0.03748407873332524,0.0010263258319796638,-0.00425675354795203,1,999.9574324645205,0.0,61,3
0.03748407873332524,0.001423430649316464,-0.00425675354795203,1,999.9574324645205,0.0,60,3
0.03748407873332524,0.0019741828084997846,-0.00425675354795203,1,999.9574324645205,0.0,60,3
0.03748407873332524,0.0027380313633457616,-0.00425675354795203,1,999.9574324645205,0.0,59,3
0.03748407873332524,0.0037974273275948587,-0.00425675354795203,1,999.9574324645205,0.0,56,3
0.03748407873332524,0.0052667235669437385,-0.00425675354795203,1,999.9574324645205,0.0,54,2
0.03748407873332524,0.007304518227125356,0.0627946877243403,1,1000.6279468772434,100.0,49,2
0.03748407873332524,0.010130774067067451,0.0627946877243403,1,1000.6279468772434,100.0,47,2
0.03748407873332524,0.01405056158486125,0.0627946877243403,1,1000.6279468772434,100.0,37,2
0.03748407873332524,0.0194869888068805,0.0627946877243403,1,1000.6279468772434,100.0,24,2
0.03748407873332524,0.02702687223325214,0.004809680178823328,1,1000.0480968017882,100.0,14,1
0.03748407873332524,0.03748407873332524,-0.1412350380248995,1,998.587649619751,0.0,8,1
0.03748407873332524,0.051987375614905004,0.46593814337726375,1,1004.6593814337726,100.0,2,1
0.03748407873332524,0.07210227154182107,0.0,0,1000.0,0.0,2,1
0.03748407873332524,0.1,0.0,0,1000.0,0.0,1,1
0.051987375614905004,0.00020000000000000004,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.00027738377130600574,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.00038470878291971207,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.0005335598653040656,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.0007400042382778307,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.0010263258319796638,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.001423430649316464,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.0019741828084997846,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.0027380313633457616,-0.5076741308783994,1,994.923258691216,0.0,25,2
0.051987375614905004,0.0037974273275948587,-0.5076741308783994,1,994.923258691216,0.0,24,2
0.051987375614905004,0.0052667235669437385,-0.5076741308783994,1,994.923258691216,0.0,24,2
0.051987375614905004,0.007304518227125356,-0.5076741308783994,1,994.923258691216,0.0,23,2
0.051987375614905004,0.010130774067067451,-0.5076741308783994,1,994.923258691216,0.0,22,3
0.051987375614905004,0.01405056158486125,-0.5076741308783994,1,994.923258691216,0.0,18,3
0.051987375614905004,0.0194869888068805,-0.523149541603368,1,994.7685045839663,0.0,13,3
0.051987375614905004,0.02702687223325214,0.0,0,1000.0,0.0,7,1
0.051987375614905004,0.03748407873332524,0.0,0,1000.0,0.0,6,1
0.051987375614905004,0.051987375614905004,0.46593814337726375,1,1004.6593814337726,100.0,1,1
0.051987375614905004,0.07210227154182107,0.0,0,1000.0,0.0,1,1
0.051987375614905004,0.1,0.0,0,1000.0,0.0,1,1
0.07210227154182107,0.00020000000000000004,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.00027738377130600574,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.00038470878291971207,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0005335598653040656,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0007400042382778307,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0010263258319796638,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.001423430649316464,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0019741828084997846,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0027380313633457616,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0037974273275948587,0.0,0,1000.0,0.0,5,1
0.07210227154182107,0.0052667235669437385,0.0,0,1000.0,0.0,6,1
0.07210227154182107,0.007304518227125356,0.0,0,1000.0,0.0,6,1
0.07210227154182107,0.010130774067067451,0.0,0,1000.0,0.0,6,1
0.07210227154182107,0.01405056158486125,0.0,0,1000.0,0.0,6,1
0.07210227154182107,0.0194869888068805,0.0,0,1000.0,0.0,6,1
0.07210227154182107,0.02702687223325214,-0.47853088013180245,1,995.214691198682,0.0,4,2
0.07210227154182107,0.03748407873332524,0.0,0,1000.0,0.0,3,1
0.07210227154182107,0.051987375614905004,0.0,0,1000.0,0.0,0,0
0.07210227154182107,0.07210227154182107,0.0,0,1000.0,0.0,1,1
0.07210227154182107,0.1,0.0,0,1000.0,0.0,1,1
0.1,0.00020000000000000004,0.0,0,1000.0,0.0,1,1
0.1,0.00027738377130600574,0.0,0,1000.0,0.0,1,1
0.1,0.00038470878291971207,0.0,0,1000.0,0.0,1,1
0.1,0.0005335598653040656,0.0,0,1000.0,0.0,1,1
0.1,0.0007400042382778307,0.0,0,1000.0,0.0,1,1
0.1,0.0010263258319796638,0.0,0,1000.0,0.0,1,1
0.1,0.001423430649316464,0.0,0,1000.0,0.0,1,1
0.1,0.0019741828084997846,0.0,0,1000.0,0.0,1,1
0.1,0.0027380313633457616,0.0,0,1000.0,0.0,1,1
0.1,0.0037974273275948587,0.0,0,1000.0,0.0,1,1
0.1,0.0052667235669437385,0.0,0,1000.0,0.0,1,1
0.1,0.007304518227125356,0.0,0,1000.0,0.0,1,1
0.1,0.010130774067067451,0.0,0,1000.0,0.0,1,1
0.1,0.01405056158486125,0.0,0,1000.0,0.0,1,1
0.1,0.0194869888068805,0.0,0,1000.0,0.0,2,1
0.1,0.02702687223325214,-0.47853088013180245,1,995.214691198682,0.0,2,2
0.1,0.03748407873332524,0.0,0,1000.0,0.0,2,1
0.1,0.051987375614905004,0.0,0,1000.0,0.0,0,0
0.1,0.07210227154182107,0.0,0,1000.0,0.0,1,1
0.1,0.1,0.0,0,1000.0,0.0,1,1
