Close time,Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,MA,RSI,MACD,Signal,Buy,Sell
2025-09-12 07:59:59.999,2025-09-12 07:00:00,908.66,908.75,903.14,903.45,9613.404,8710180.65606000,29811,4300.91800000,3896795.83178000,0,896.3038,61.562378546443924,3.285499620517953,2.986895620917036,False,False
2025-09-12 08:59:59.999,2025-09-12 08:00:00,903.45,905.47,902.34,905.1,6758.456,6111596.22064000,21939,3840.07400000,3472597.66439000,0,896.7138,70.55264219443339,3.1204619426180216,3.0136088852572334,False,False
2025-09-12 09:59:59.999,2025-09-12 09:00:00,905.11,909.51,904.99,907.67,12886.392,11691593.23155000,35631,7273.60000000,6600119.63867000,0,897.1986,71.32757266300088,3.160612343777757,3.0430095769613383,False,False
2025-09-12 10:59:59.999,2025-09-12 10:00:00,907.67,909.28,905.98,906.91,11071.297,10047667.13031000,32066,5550.26100000,5037686.22244000,0,897.6798000000001,68.68686868686878,3.095424055868307,3.0534924727427324,False,False
2025-09-12 11:59:59.999,2025-09-12 11:00:00,906.9,907.2,904.62,905.44,5065.993,4589917.52776000,21408,2768.35000000,2508143.54630000,0,898.155,65.94554270794502,2.891810165844049,3.021156011362996,False,False
2025-09-12 12:59:59.999,2025-09-12 12:00:00,905.45,909.88,904.0,908.35,8436.455,7651041.83290000,34647,5447.21800000,4940730.15901000,0,898.6468,63.42147435897455,2.9314652643624868,3.003217861962894,False,False
2025-09-12 13:59:59.999,2025-09-12 13:00:00,908.35,909.64,907.1,908.91,4963.557,4508405.46072000,29032,3093.70900000,2810033.88421000,0,899.1314,62.58196721311485,2.973799426855635,2.9973341749414426,False,False
2025-09-12 14:59:59.999,2025-09-12 14:00:00,908.91,909.7,907.15,908.57,8579.946,7797187.56703000,35006,4190.20400000,3807818.08561000,0,899.5202,57.071622846781636,2.94595525870227,2.9870583916936084,False,False
2025-09-12 15:59:59.999,2025-09-12 15:00:00,908.56,908.56,905.53,907.01,6162.915,5589953.50509000,26191,3277.60400000,2973014.99395000,0,899.5962000000001,54.906236371565726,2.7661234430984223,2.942871401974571,False,False
2025-09-12 16:59:59.999,2025-09-12 16:00:00,907.01,909.5,906.96,909.41,5149.369,4676742.34647000,21007,3155.39800000,2865917.84333000,0,899.7126,61.00936100936112,2.7851597876469896,2.9113290791090547,False,False
2025-09-12 17:59:59.999,2025-09-12 17:00:00,909.42,918.99,908.32,917.36,30946.7535,28316448.08696210,93810,18983.47250000,17363284.36948210,0,900.1497999999999,69.8931489629166,3.4025226241149085,3.0095677881102256,False,False
2025-09-12 18:59:59.999,2025-09-12 18:00:00,917.35,925.78,915.4,923.01,27329.1882,25194215.15352400,87944,16519.33720000,15227467.81299400,0,900.6332000000001,71.96371085747755,4.298148520218092,3.267283934531799,False,False
2025-09-12 19:59:59.999,2025-09-12 19:00:00,923.01,924.9,920.9,924.2,9012.374,8322791.75474000,35050,5521.42300000,5099170.96680000,0,901.168,72.1996517701686,5.045796746279393,3.6229864968813184,False,False
2025-09-12 20:59:59.999,2025-09-12 20:00:00,924.19,927.24,922.48,925.01,8982.649,8304395.85170000,34258,5314.17300000,4913291.07826000,0,901.7667999999999,73.33713959463344,5.6386744533499495,4.026124088175045,False,False
2025-09-12 21:59:59.999,2025-09-12 21:00:00,925.0,925.73,922.16,923.34,7104.664,6563356.07355000,27977,4016.90000000,3711163.07865000,0,902.4177999999999,81.58145442997808,5.9057020078540745,4.402039672110851,False,False
2025-09-12 22:59:59.999,2025-09-12 22:00:00,923.34,929.9,923.34,925.18,8373.3195,7761259.89186000,36541,4709.60250000,4365173.32500000,0,903.115,81.69191919191947,6.194390809726656,4.7605098996340125,False,False
2025-09-12 23:59:59.999,2025-09-12 23:00:00,925.18,925.39,922.46,924.8,9687.35,8953123.05319000,25586,4980.41300000,4602776.93600000,0,903.7804,79.04374364191284,6.319666756382048,5.07234127098362,False,False
2025-09-13 00:59:59.999,2025-09-13 00:00:00,924.81,927.83,923.64,927.01,8173.051,7562409.32759000,28048,4766.95900000,4411346.95345000,0,904.4766000000001,82.48222365869458,6.522094728760067,5.36229196253891,False,False
2025-09-13 01:59:59.999,2025-09-13 01:00:00,927.01,929.25,926.7,926.84,9275.108,8606505.22443000,33693,5315.59600000,4932398.84081000,0,905.138,86.09986504723372,6.592805023600363,5.6083945747512,False,False
2025-09-13 02:59:59.999,2025-09-13 02:00:00,926.85,929.33,925.22,927.37,7022.049,6514369.16280000,25980,4096.11400000,3800519.76385000,0,905.8654000000001,84.88628026412353,6.615352348348779,5.809786129470716,False,False
2025-09-13 03:59:59.999,2025-09-13 03:00:00,927.37,929.33,926.17,927.73,7702.288,7146689.51692000,26144,3927.60600000,3644551.20041000,0,906.5931999999999,84.77457501847776,6.586346949238759,5.965098293424325,False,False
2025-09-13 04:59:59.999,2025-09-13 04:00:00,927.72,927.75,924.7,926.05,6343.132,5873861.14248000,21216,2884.30100000,2671012.46205000,0,907.3098,80.7746478873238,6.354546742537423,6.042987983246945,False,False
2025-09-13 05:59:59.999,2025-09-13 05:00:00,926.06,927.98,925.02,925.17,5201.358,4819472.06937000,20573,2825.08200000,2617631.48077000,0,907.9222,82.7561327561328,6.030320976688131,6.040454581935183,False,False
2025-09-13 06:59:59.999,2025-09-13 06:00:00,925.16,925.94,924.0,924.84,4550.468,4208099.87069000,18887,2108.98600000,1950448.68695000,0,908.5268000000001,80.07797270955194,5.681251547869692,5.968613975122086,False,False
2025-09-13 07:59:59.999,2025-09-13 07:00:00,924.84,925.49,924.33,925.29,5975.149,5527115.37367000,16262,3965.26200000,3667770.36583000,0,909.1126,71.84573002754837,5.378917932153058,5.850674766528281,False,False
2025-09-13 08:59:59.999,2025-09-13 08:00:00,925.29,927.56,924.27,927.11,5362.477,4966388.23252000,19814,3199.08400000,2962798.08170000,0,909.7204,64.31564245810083,5.225933840840526,5.72572658139073,False,False
2025-09-13 09:59:59.999,2025-09-13 09:00:00,927.11,940.58,926.35,938.41,31161.6724,29086347.83154120,92304,20440.83040000,19079169.14953120,0,910.557,79.0830945558741,5.947944209859656,5.770170107084516,False,False
2025-09-13 10:59:59.999,2025-09-13 10:00:00,938.41,943.46,936.53,940.96,24317.689,22863904.82216000,96136,13724.82000000,12905908.91559000,0,911.4158,80.47382499044734,6.649257812824885,5.94598764823259,False,False
2025-09-13 11:59:59.999,2025-09-13 11:00:00,940.95,942.3,938.0,941.16,10962.466,10307241.08168000,35302,5851.70800000,5502676.82416000,0,912.2448,86.07287449392726,7.138899435514759,6.184570005689024,False,False
2025-09-13 12:59:59.999,2025-09-13 12:00:00,941.16,941.51,938.0,939.18,6903.112,6485133.79195000,24772,3291.46000000,3092002.88264000,0,913.0236,78.18035426731088,7.283218092203242,6.404299622991869,False,False
2025-09-13 13:59:59.999,2025-09-13 13:00:00,939.18,942.16,932.2,936.46,14716.597,13804382.71377000,59515,7112.81000000,6673186.80015000,0,913.7714,71.44959529065517,7.096308571463965,6.542701412686288,False,False
2025-09-13 14:59:59.999,2025-09-13 14:00:00,936.46,938.46,931.6,935.96,13650.056,12776942.92375000,62285,6860.56200000,6422020.37279000,0,914.4730000000001,67.56968983117416,6.829113835027556,6.599983897154542,False,False
2025-09-13 15:59:59.999,2025-09-13 15:00:00,935.96,943.86,935.6,936.59,19673.618,18498721.38280000,71332,10523.47600000,9897051.00561000,0,915.182,68.8006170458929,6.592204980725455,6.598428113868724,False,False
2025-09-13 16:59:59.999,2025-09-13 16:00:00,936.6,937.98,924.5,925.36,28433.728,26443981.15614000,104014,13400.73500000,12463095.04383000,0,915.7073999999999,47.25634725634726,5.435627331562955,6.365867957407572,False,False
2025-09-13 17:59:59.999,2025-09-13 17:00:00,925.36,930.46,922.11,929.09,12935.729,11983504.47516000,57626,6334.61200000,5868975.53627000,0,916.423,51.700000000000024,4.765082138269804,6.045710793580018,False,False
2025-09-13 18:59:59.999,2025-09-13 18:00:00,929.09,930.66,927.4,930.44,6209.279,5768756.48565000,32375,2621.91500000,2435952.00394000,0,917.1406,55.53314847491822,4.293115594939991,5.695191753852013,False,False
2025-09-13 19:59:59.999,2025-09-13 19:00:00,930.45,930.98,928.5,930.14,5515.945,5128424.99620000,26189,2822.64600000,2624325.23493000,0,917.7934000000001,56.357124584292706,3.850485219454413,5.326250446972494,False,False
2025-09-13 20:59:59.999,2025-09-13 20:00:00,930.14,932.01,928.56,929.61,4325.836,4024114.22536000,23078,2157.60000000,2007157.70129000,0,918.4873999999999,56.070246882158294,3.417535663510421,4.944507490280079,False,False
2025-09-13 21:59:59.999,2025-09-13 21:00:00,929.6,934.35,929.31,932.76,5238.151,4883810.13825000,21672,3420.83600000,3189427.98888000,0,919.2064,58.89497499404624,3.290665946876061,4.613739181599276,False,False
2025-09-13 22:59:59.999,2025-09-13 22:00:00,932.76,934.2,930.25,931.19,2726.901,2541772.23098000,15276,1458.07800000,1359419.65272000,0,919.8844,54.887398179204666,3.028523964363444,4.29669613815211,False,False
2025-09-13 23:59:59.999,2025-09-13 23:00:00,931.2,934.0,931.19,933.68,5375.373,5015038.08378000,18656,2963.60000000,2765077.12709000,0,920.6202000000001,42.818098997874216,2.987261454254053,4.034809201372498,False,False
2025-09-14 00:59:59.999,2025-09-14 00:00:00,933.68,934.19,931.64,933.58,3658.198,3415341.94415000,17624,2003.57600000,1870620.01174000,0,921.2588000000001,37.89370078740146,2.9129132032650205,3.810430001751003,False,False
2025-09-14 01:59:59.999,2025-09-14 01:00:00,933.58,936.69,929.34,934.46,8627.544,8046748.17738000,46366,4450.68600000,4151197.54440000,0,921.8926000000001,39.249037227214394,2.891666987210783,3.6266773988429595,False,False
2025-09-14 02:59:59.999,2025-09-14 02:00:00,934.46,937.5,934.3,936.63,6504.809,6089109.39182000,29691,3194.04200000,2990128.03912000,0,922.5161999999999,45.93301435406702,3.0151730346075283,3.5043765259958732,False,False
2025-09-14 03:59:59.999,2025-09-14 03:00:00,936.64,938.12,931.05,931.06,6605.22,6177074.35213000,30318,3127.87400000,2925296.48146000,0,923.0422,42.10526315789457,2.633245601261933,3.3301503410490856,False,False
2025-09-14 04:59:59.999,2025-09-14 04:00:00,931.05,934.85,927.8,933.52,8225.835,7660030.00364000,31709,4198.90800000,3910220.82023000,0,923.6326000000001,46.62610619469017,2.5002455255493032,3.164169377949129,False,False
2025-09-14 05:59:59.999,2025-09-14 05:00:00,933.53,943.11,933.53,942.38,12208.846,11467243.37388000,44213,7663.05200000,7196309.59593000,0,924.3861999999999,56.52173913043476,3.0743309873066664,3.1462016998206366,False,False
2025-09-14 06:59:59.999,2025-09-14 06:00:00,942.39,944.95,938.63,939.28,9186.252,8647875.61215000,44079,4909.03500000,4622686.59544000,0,925.0117999999999,69.19470490899063,3.241784485979224,3.165318257052354,False,False
2025-09-14 07:59:59.999,2025-09-14 07:00:00,939.28,940.11,936.94,937.47,6776.982,6361079.26170000,24162,3010.17800000,2825469.29350000,0,925.5831999999999,62.201514269074025,3.1916493697144688,3.170584479584777,False,False
2025-09-14 08:59:59.999,2025-09-14 08:00:00,937.48,940.0,936.46,938.8,4997.0,4688071.75920000,24289,2280.06200000,2139228.55947000,0,926.186,62.17948717948713,3.222094513726802,3.180886486413182,False,False
2025-09-14 09:59:59.999,2025-09-14 09:00:00,938.79,941.39,937.75,941.0,4724.22,4440941.48415000,22091,2528.72800000,2376864.84013000,0,926.937,64.99171728326905,3.3847270964859035,3.2216546084277264,False,False
2025-09-14 10:59:59.999,2025-09-14 10:00:00,941.0,941.0,936.0,936.85,5147.374,4828163.10756000,22132,2188.67100000,2052880.84978000,0,927.572,59.086345381526186,3.14251926706379,3.205827540154939,False,False
2025-09-14 11:59:59.999,2025-09-14 11:00:00,936.86,937.85,930.99,931.64,7294.212,6810638.47820000,29832,2902.18700000,2710562.35016000,0,928.0514,48.6634844868735,2.501330577151066,3.064928147554165,False,False
2025-09-14 12:59:59.999,2025-09-14 12:00:00,931.65,936.68,931.41,933.69,7307.857,6826179.78478000,31337,2833.15500000,2646153.02436000,0,928.587,52.94950448324683,2.134002337736206,2.8787429855905735,False,False
2025-09-14 13:59:59.999,2025-09-14 13:00:00,933.7,934.89,928.1,929.83,8778.88,8178489.70451000,42234,4495.48500000,4187737.55427000,0,929.0748000000001,45.6000000000001,1.5139702146876743,2.605788431409994,False,False
2025-09-14 14:59:59.999,2025-09-14 14:00:00,929.83,932.04,921.91,925.99,17824.998,16501819.34757000,73997,6963.00200000,6449165.92793000,0,929.4276000000001,42.008843967150966,0.7046120531575752,2.2255531557595103,False,False
2025-09-14 15:59:59.999,2025-09-14 15:00:00,925.98,928.1,922.93,924.3,7994.374,7400008.54236000,44552,3886.50700000,3598570.96704000,0,929.7353999999999,39.48240165631465,-0.07234504836219458,1.7659735149351694,False,False
2025-09-14 16:59:59.999,2025-09-14 16:00:00,924.31,928.0,923.1,924.62,9280.482,8584551.19011000,38172,4391.06300000,4061943.91879000,0,930.0563999999999,37.07212055974174,-0.654720611679636,1.2818346896122086,False,False
2025-09-14 17:59:59.999,2025-09-14 17:00:00,924.62,929.0,923.6,928.04,5347.49,4958141.06103000,25701,2784.45200000,2580831.76670000,0,930.477,46.591422121896194,-0.8307160460545902,0.8593245424788489,False,False
2025-09-14 18:59:59.999,2025-09-14 18:00:00,928.03,928.03,925.36,926.6,2384.714,2210156.42371000,18886,1409.85300000,1306635.29283000,0,930.8208,42.00554528650653,-1.0740091522337707,0.472657803536325,False,False
2025-09-14 19:59:59.999,2025-09-14 19:00:00,926.6,929.05,925.5,927.59,2805.111,2602759.13761000,16333,1785.13300000,1656610.65429000,0,931.0254000000001,29.11606890708849,-1.173409629699222,0.14344431688921563,False,False
2025-09-14 20:59:59.999,2025-09-14 20:00:00,927.58,929.93,927.31,929.31,1857.115,1724832.91475000,14590,1004.86600000,933233.69151000,0,931.1514,35.351160740523014,-1.1007073299390413,-0.10538601247643575,False,False
2025-09-14 21:59:59.999,2025-09-14 21:00:00,929.3,933.72,927.0,933.5,4436.507,4129332.33065000,17914,2316.06500000,2155592.30955000,0,931.3374,44.5482010436693,-0.6969581511533534,-0.22370044021181928,False,False
2025-09-14 22:59:59.999,2025-09-14 22:00:00,933.5,934.19,931.94,933.11,3557.136,3319464.14634000,15983,1737.21800000,1621165.08951000,0,931.4994,41.979137299126144,-0.40379901505457383,-0.2597201551803702,False,False
2025-09-14 23:59:59.999,2025-09-14 23:00:00,933.11,933.11,925.24,926.51,4283.819,3975271.28057000,27209,2058.16000000,1910070.02343000,0,931.5628000000002,31.8284424379233,-0.6960099595348765,-0.3469781160512715,False,False
2025-09-15 00:59:59.999,2025-09-15 00:00:00,926.51,930.01,924.66,924.77,7046.32,6531263.55824000,41751,3189.94000000,2956639.81396000,0,931.5546,33.87613454351309,-1.055821839574719,-0.488746860755961,False,False
2025-09-15 01:59:59.999,2025-09-15 01:00:00,924.78,929.74,922.0,928.0,12456.132,11530558.06499000,45277,6105.90800000,5652609.27572000,0,931.6186,44.87034949267196,-1.0680297588130543,-0.6046034403673797,False,False
2025-09-15 02:59:59.999,2025-09-15 02:00:00,927.99,930.57,927.99,929.39,3384.371,3145403.89795000,24890,1853.78800000,1722920.42589000,0,931.6662,43.82538770821358,-0.954539897716927,-0.6745907318372892,False,False
2025-09-15 03:59:59.999,2025-09-15 03:00:00,929.39,932.95,929.2,932.31,3791.943,3532463.45006000,19592,1754.25100000,1634088.65238000,0,931.7755999999999,53.65997638724897,-0.6218109193913506,-0.6640347693481016,False,False
2025-09-15 04:59:59.999,2025-09-15 04:00:00,932.31,935.72,931.8,933.53,4578.463,4275288.14966000,26626,2334.29600000,2179840.18142000,0,931.8988,62.06014075495836,-0.25671772076702837,-0.582571359631887,False,False
2025-09-15 05:59:59.999,2025-09-15 05:00:00,933.53,935.25,933.02,934.17,5016.69,4685845.51474000,20231,2664.89300000,2488848.65769000,0,932.0276000000001,66.33565044687194,0.08330364819232727,-0.4493963580670442,False,False
2025-09-15 06:59:59.999,2025-09-15 06:00:00,934.16,934.24,926.0,926.84,7156.603,6660383.10780000,36543,2787.64500000,2594763.79718000,0,932.0434,52.982267598065604,-0.23597651741727077,-0.4067123899370896,False,False
2025-09-15 07:59:59.999,2025-09-15 07:00:00,926.85,929.84,922.28,923.43,14337.503,13254538.46321000,55683,6755.67300000,6244695.01852000,0,932.0086,43.80542864821281,-0.7554583962576089,-0.47646159120119347,False,False
2025-09-15 08:59:59.999,2025-09-15 08:00:00,923.42,923.42,910.71,911.02,24914.228,22856310.71349000,101768,9660.23200000,8858440.14460000,0,931.7322,33.8314653383146,-2.1438221657620034,-0.8099337061133556,False,False
2025-09-15 09:59:59.999,2025-09-15 09:00:00,911.03,918.25,910.64,918.02,14985.308,13715351.92496000,67329,7484.55200000,6851282.56872000,0,931.5867999999999,41.16995755674473,-2.6487359775873074,-1.1776941604081461,False,False
2025-09-15 10:59:59.999,2025-09-15 10:00:00,918.03,920.4,914.62,919.22,5807.792,5328977.05742000,34596,3068.42800000,2816046.00257000,0,931.429,40.59996273523393,-2.918412200782768,-1.5258377684830706,False,False
2025-09-15 11:59:59.999,2025-09-15 11:00:00,919.23,921.78,918.02,920.12,6452.2,5938834.24082000,31226,3252.75100000,2993689.42890000,0,931.0632,36.72092100039699,-3.024643860542369,-1.8255989868949305,False,False
2025-09-15 12:59:59.999,2025-09-15 12:00:00,920.11,921.21,917.15,917.79,10442.815,9598733.20548000,35163,4237.14000000,3894455.15012000,0,930.5998,35.35932721712534,-3.2592738633677527,-2.112333962189495,False,False
2025-09-15 13:59:59.999,2025-09-15 13:00:00,917.78,923.16,916.13,917.45,11237.779,10332391.25088000,60433,6148.93200000,5654565.83878000,0,930.1256,40.16500217108124,-3.4330805736912,-2.3764832844898365,False,False
2025-09-15 14:59:59.999,2025-09-15 14:00:00,917.45,920.1,914.99,917.42,10376.763,9523156.69507000,62879,5773.33200000,5299514.05310000,0,929.6904,41.713641488162324,-3.5325236592872216,-2.6076913594493134,False,False
2025-09-15 15:59:59.999,2025-09-15 15:00:00,917.42,918.55,912.27,916.5,10048.9,9195831.42105000,58727,4364.80500000,3995555.77991000,0,929.2912,36.32254995242625,-3.643568542198068,-2.8148667959990643,False,False
2025-09-15 16:59:59.999,2025-09-15 16:00:00,916.51,919.2,912.73,916.99,6448.363,5905738.86251000,46086,3123.41200000,2861437.42160000,0,928.9118,34.929508993680145,-3.649959051120277,-2.981885247023307,False,False
2025-09-15 17:59:59.999,2025-09-15 17:00:00,916.99,919.7,915.7,919.7,3918.688,3596473.05723000,28734,2060.43200000,1891118.19032000,0,928.5740000000001,34.59565111165419,-3.3971885489810347,-3.0649459074148524,False,False
2025-09-15 18:59:59.999,2025-09-15 18:00:00,919.7,921.05,917.57,920.63,2297.837,2112191.62258000,17420,1340.66400000,1232617.12740000,0,928.4794,34.12893700787403,-3.086246548171289,-3.06920603556614,False,False
2025-09-15 19:59:59.999,2025-09-15 19:00:00,920.63,922.08,917.7,919.5,2781.313,2559042.02299000,18321,1656.44300000,1524092.16282000,0,928.2876,32.16630196936548,-2.897602569779906,-3.0348853424088937,False,False
2025-09-15 20:59:59.999,2025-09-15 20:00:00,919.5,920.61,918.58,919.9,1880.696,1729518.06691000,15247,1019.23700000,937275.98822000,0,928.0768,39.853801169590575,-2.6848746371966854,-2.9648832013664523,False,False
2025-09-15 21:59:59.999,2025-09-15 21:00:00,919.9,922.28,918.71,922.02,1700.211,1565357.32694000,11145,1036.80400000,954541.46860000,0,927.9143999999999,47.857793983591655,-2.318493782469659,-2.8356053175870937,False,False
2025-09-15 22:59:59.999,2025-09-15 22:00:00,922.02,922.4,919.2,919.81,2263.826,2085489.22322000,13085,1282.43000000,1181642.34038000,0,927.7184000000001,69.35270805812407,-2.1813179699915963,-2.7047478480679943,False,False
2025-09-15 23:59:59.999,2025-09-15 23:00:00,919.8,920.19,918.24,919.68,1924.343,1769000.35607000,14268,1019.31500000,937131.51792000,0,927.4568,55.23989898989888,-2.0593560887624562,-2.5756694962068867,False,False
2025-09-16 00:59:59.999,2025-09-16 00:00:00,919.68,919.68,916.66,919.09,2963.429,2721458.17444000,18204,1781.73000000,1636314.71261000,0,927.2148,49.573210768220626,-1.9873989899218714,-2.4580153949498835,False,False
2025-09-16 01:59:59.999,2025-09-16 01:00:00,919.1,922.49,919.09,920.69,3646.691,3358587.83807000,20612,2207.43500000,2032982.25455000,0,926.955,51.78907721280619,-1.7807385963579918,-2.3225600352315054,False,False
2025-09-16 02:59:59.999,2025-09-16 02:00:00,920.7,922.68,919.5,919.77,4302.935,3962570.64126000,18779,2247.31000000,2069642.89622000,0,926.6787999999999,56.818181818181884,-1.6719221786501066,-2.192432463915226,False,False
2025-09-16 03:59:59.999,2025-09-16 03:00:00,919.77,922.35,918.88,921.16,4061.046,3738854.65864000,20505,2239.61300000,2062294.70637000,0,926.4128,61.91393705844544,-1.4567307154471791,-2.0452921142216165,False,False
2025-09-16 04:59:59.999,2025-09-16 04:00:00,921.15,924.15,916.77,923.92,10593.008,9764591.64709000,38001,5725.58300000,5276540.40822000,0,926.1586,67.7595628415301,-1.0513615552118836,-1.84650600241967,False,False
2025-09-16 05:59:59.999,2025-09-16 05:00:00,923.92,929.94,923.4,929.73,13018.307,12064237.22352000,39728,6345.09800000,5879757.67865000,0,926.1320000000001,78.52522639068562,-0.25830752305932947,-1.5288663065476018,False,False
2025-09-16 06:59:59.999,2025-09-16 06:00:00,929.74,932.36,926.73,927.7,9711.83,9034219.99140000,39692,4155.26600000,3865129.40206000,0,926.0156,71.6538617064295,0.20403745965927556,-1.1822855533062264,False,False
2025-09-16 07:59:59.999,2025-09-16 07:00:00,927.7,932.21,927.69,930.89,12967.641,12064603.26400000,41050,6640.29800000,6177323.40954000,0,925.7858,72.19357397857988,0.8184212784882448,-0.7821441869473322,False,False
2025-09-16 08:59:59.999,2025-09-16 08:00:00,930.9,933.55,928.44,931.6,8208.997,7643702.90242000,37759,4773.83900000,4445406.28774000,0,925.6322,71.94877951180476,1.3470875607218886,-0.356297837413488,False,False
2025-09-16 09:59:59.999,2025-09-16 09:00:00,931.61,931.61,927.69,928.78,7115.138,6610101.63491000,31180,3277.77100000,3044833.35252000,0,925.4584,67.391304347826,1.5209761002413416,0.019156950117477867,False,False
2025-09-16 10:59:59.999,2025-09-16 10:00:00,928.77,929.4,925.4,925.49,6013.951,5576597.32330000,33019,3245.57300000,3009852.70223000,0,925.1922,59.452147446736596,1.3774303565573973,0.29081163140546173,False,False
2025-09-16 11:59:59.999,2025-09-16 11:00:00,925.49,928.54,924.81,927.48,5071.715,4701490.80088000,22391,2890.90400000,2679835.58377000,0,924.9218,59.273097826087,1.4080149692659916,0.5142522989775677,False,False
2025-09-16 12:59:59.999,2025-09-16 12:00:00,927.49,929.0,926.23,928.5,6803.118,6309365.63350000,25933,2625.22500000,2435081.30751000,0,924.7547999999999,65.38053097345141,1.4972990394021508,0.7108616470624844,False,False
2025-09-16 13:59:59.999,2025-09-16 13:00:00,928.5,932.54,922.72,927.21,17847.222,16563316.97651000,84666,8647.10500000,8027763.48832000,0,924.6662,62.80176810608652,1.447281726381675,0.8581456629263225,False,False
2025-09-16 14:59:59.999,2025-09-16 14:00:00,927.22,927.64,921.94,927.08,9543.049,8828740.13794000,53885,5464.99800000,5056004.59188000,0,924.534,63.79965457685664,1.381230763458234,0.962762683032705,False,False
2025-09-16 15:59:59.999,2025-09-16 15:00:00,927.07,937.89,925.12,937.64,19264.931,17958784.78393000,75707,12451.67100000,11608079.31123000,0,924.6901999999999,72.35557900290154,2.1561340744045765,1.2014369613070794,False,False
2025-09-16 16:59:59.999,2025-09-16 16:00:00,937.64,937.99,932.49,934.8,8881.417,8308202.47255000,43853,4023.11200000,3763636.77570000,0,924.8664,68.86768767260858,2.512128018030353,1.4635751726517343,False,False
2025-09-16 17:59:59.999,2025-09-16 17:00:00,934.8,955.5,934.79,952.41,62843.3545,59627554.59343920,209540,37271.31350000,35365746.18667920,0,925.4286,77.87689562890279,4.1671987371897785,2.0042998855593432,False,False
2025-09-16 18:59:59.999,2025-09-16 18:00:00,952.42,955.33,950.41,951.37,14516.14,13829333.78235000,66069,7716.21300000,7350996.41553000,0,925.9636,75.26228602981786,5.333454158329687,2.670130740113412,False,False
2025-09-16 19:59:59.999,2025-09-16 19:00:00,951.37,957.17,951.07,954.66,20450.343,19504760.27260000,60282,11613.83600000,11078929.05338000,0,926.4959999999999,74.05906195715116,6.448857076221884,3.4258760073351064,False,False
2025-09-16 20:59:59.999,2025-09-16 20:00:00,954.65,959.0,954.1,955.21,14438.115,13812419.51743000,47354,8014.18800000,7667372.45314000,0,927.0682,77.32962447844231,7.293131646351185,4.199327135138322,False,False
2025-09-16 21:59:59.999,2025-09-16 21:00:00,955.21,957.64,953.28,956.49,6008.809,5740162.13467000,22965,2843.57000000,2717153.64546000,0,927.6461999999999,76.43535729037592,7.973595977405807,4.954180903591819,False,False
2025-09-16 22:59:59.999,2025-09-16 22:00:00,956.49,958.01,955.36,957.1,8675.926,8299069.97256000,22018,5316.65700000,5085687.36624000,0,928.202,76.38658940397355,8.464517080341466,5.6562481389417485,False,False
2025-09-16 23:59:59.999,2025-09-16 23:00:00,957.1,957.83,953.46,955.65,7971.726,7614721.36963000,22611,3842.26000000,3669999.53879000,0,928.645,78.61554845580409,8.63701062731002,6.252400636615403,False,False
2025-09-17 00:59:59.999,2025-09-17 00:00:00,955.65,963.0,954.31,959.75,19997.9175,19187144.28927000,58017,10034.89850000,9626489.61587000,0,929.1777999999999,85.86683417085428,9.000793199694954,6.802079149231313,False,False
2025-09-17 01:59:59.999,2025-09-17 01:00:00,959.75,960.0,956.46,956.85,8362.74,8012272.73581000,39344,4289.18500000,4109257.35341000,0,929.7846,80.17259091843027,8.951895862393258,7.232042491863702,False,False
2025-09-17 02:59:59.999,2025-09-17 02:00:00,956.85,962.6,956.1,959.91,12478.807,11972632.07935000,47288,7543.02800000,7238031.82807000,0,930.4874000000001,80.97022283573261,9.055672639579711,7.596768521406903,False,False
2025-09-17 03:59:59.999,2025-09-17 03:00:00,959.91,961.39,956.48,957.0,14553.963,13963997.90446000,43304,7182.85700000,6892438.51196000,0,931.0674,78.46359640741449,8.801643930656496,7.837743603256822,False,False
2025-09-17 04:59:59.999,2025-09-17 04:00:00,957.0,959.28,950.8,951.8,10513.976,10035017.63744000,49867,5307.46400000,5066018.32382000,0,931.5156,71.53310104529609,8.087500139555345,7.887694910516528,False,False
2025-09-17 05:59:59.999,2025-09-17 05:00:00,951.81,952.75,946.69,951.76,18953.728,18008638.41898000,54791,9039.29300000,8590851.56417000,0,931.9046000000001,65.05972696245735,7.432629646361306,7.796681857685484,False,False
2025-09-17 06:59:59.999,2025-09-17 06:00:00,951.76,955.47,949.69,954.44,10445.707,9951713.26704000,44823,5645.46700000,5379872.73794000,0,932.3228,71.01883561643845,7.048641315268014,7.647073749201991,False,False
2025-09-17 07:59:59.999,2025-09-17 07:00:00,954.45,958.0,952.7,954.7,8303.287,7932356.45130000,29338,4416.34800000,4219138.08663000,0,932.7334,53.89853592100796,6.688210100704737,7.45530101950254,False,False
2025-09-17 08:59:59.999,2025-09-17 08:00:00,954.7,957.0,951.16,956.55,8071.47,7695948.37762000,42894,3675.86000000,3505327.53747000,0,933.3276000000001,58.58184227965533,6.477180401537453,7.259676895909523,False,False
2025-09-17 09:59:59.999,2025-09-17 09:00:00,956.55,956.6,953.63,955.01,8271.276,7899239.77394000,30637,3247.67900000,3101462.03946000,0,933.9592,50.61554695743937,6.11518071812668,7.030777660352955,False,False
